ano	periodo	codigo	disciplina	matricula	num_Nota	nota	media	situacao
2011	1	1109103	Cálculo Diferencial e Integral I	1111576	1	0.5	0.4	R
2011	1	1109103	Cálculo Diferencial e Integral I	1111576	2	0.5	0.4	R
2011	1	1109103	Cálculo Diferencial e Integral I	1111576	3	0.2	0.4	R
2011	1	1109103	Cálculo Diferencial e Integral I	1111791	1	3.5	2.7	R
2011	1	1109103	Cálculo Diferencial e Integral I	1111791	2	4.5	2.7	R
2011	1	1109103	Cálculo Diferencial e Integral I	1111791	3	0.2	2.7	R
2011	1	1109103	Cálculo Diferencial e Integral I	1111550	1	2.3	0.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1092217	1	7	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1092217	2	7	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1092217	3	7	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101619	1	3.5	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1101619	2	3	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1101619	3	1	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1101496	1	1.8	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1101496	2	1.8	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1101496	3	0	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	11016	1	2.5	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	11016	2	0.2	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	11016	3	2.5	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1101457	1	8.3	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101457	2	5.8	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101457	3	6.8	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101770	F	9	6.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101770	1	5.3	6.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101770	2	2.5	6.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1101770	3	5	6.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102221	1	9.2	8.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102221	2	9.6	8.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102221	3	7	8.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	110298	1	9.7	8.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	110298	2	8	8.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	110298	3	8.5	8.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102132	1	1.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102132	2	1.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102551	F	4.2	4.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102551	1	5.7	4.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102551	2	1	4.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102551	3	6	4.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102643	F	9.5	7.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102643	1	7.5	7.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102643	2	3	7.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102643	3	7	7.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102266	F	6.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102266	1	6	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102266	2	3.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102266	3	2.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102676	1	1	2.6	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102676	2	4.7	2.6	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102676	3	2	2.6	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102546	F	2.9	3.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102546	1	5.5	3.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102546	2	1.3	3.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102546	3	6	3.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	110265	1	1	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	110265	2	0.5	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	110265	3	2.5	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102680	1	8	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102680	2	9.6	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102680	3	5.8	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102724	1	8.4	7.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102724	2	5.5	7.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102724	3	8.3	7.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102184	F	3.7	3.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102184	1	8	3.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102184	2	3.8	3.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102184	3	0.2	3.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102100	F	6.5	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102100	1	5.8	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102100	2	2.6	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102100	3	4.5	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102564	F	7.1	6.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102564	1	8.7	6.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102564	2	8.1	6.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102564	3	2	6.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	110214	F	8.8	6.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	110214	1	1	6.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	110214	2	5	6.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	110214	3	9	6.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	110249	2	1.5		F
2011	2	1109103	Cálculo Diferencial e Integral I	1102227	F	6.5	5.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102227	1	5.9	5.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102227	2	4	5.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102227	3	3.5	5.3	A
2011	2	1109103	Cálculo Diferencial e Integral I	1102606	1	0	0.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102606	2	1	0.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102606	3	0.2	0.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102654	1	4	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102654	2	0.5	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1102654	3	3	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	110288	2	0.2	0.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	110288	3	0.5	0.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111739	F	7.2	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111739	1	4	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111739	2	7.5	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111739	3	3.3	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	111121	1	6	3.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	111121	2	2	3.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	111121	3	2.5	3.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111364	1	5.8	3.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111364	2	4.5	3.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111364	3	0	3.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111478	1	5	2.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111478	2	2.7	2.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111478	3	1	2.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111764	F	6.5	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111764	1	1	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111764	2	8.8	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111764	3	5.8	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	11113	F	9.5	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	11113	1	7.7	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	11113	2	9	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	11113	3	3.5	7.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111202	3	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111225	1	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111447	F	4.7	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111447	1	8	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111447	2	6.8	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111447	3	5.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111187	1	3.8	2.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111187	2	3.3	2.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111596	F	7.4	5.9	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111596	1	9.1	5.9	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111596	2	2	5.9	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111596	3	3.5	5.9	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111786	1	4	1.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111786	2	0	1.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111786	3	1.5	1.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111244	1	1	2.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111244	2	3.8	2.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111244	3	3.5	2.8	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111505	F	6.3	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111505	1	6.2	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111505	2	4.2	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111505	3	2	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111754	1	9.1	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111754	2	6.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111754	3	5.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111789	1	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111230	F	7	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111230	1	4.3	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111230	2	4.8	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111230	3	5.3	5.7	A
2011	2	1109103	Cálculo Diferencial e Integral I	111153	1	3.2	1.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	111153	2	0.5	1.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	111153	3	0.5	1.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111415	F	5.7	5.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111415	1	7.8	5.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111415	2	7.6	5.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111415	3	1.5	5.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111271	1	9.1	7.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111271	2	7.3	7.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111271	3	6.5	7.6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111150	F	6.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111150	1	4	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111150	2	2.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111150	3	5.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111590	2	0		F
2011	2	1109103	Cálculo Diferencial e Integral I	1111675	1	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111675	2	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111675	3	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111568	F	8.2	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111568	1	5.9	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111568	2	4.1	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111568	3	3.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111775	1	1	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111775	2	0.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111775	3	1.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111779	2	0		F
2011	2	1109103	Cálculo Diferencial e Integral I	1111627	1	0		F
2011	2	1109103	Cálculo Diferencial e Integral I	1111627	2	0		F
2011	2	1109103	Cálculo Diferencial e Integral I	1111491	F	6	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111491	1	3.5	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111491	2	6	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111491	3	4.5	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111576	1	2.6	0.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111576	2	0	0.9	R
2011	2	1109103	Cálculo Diferencial e Integral I	1111791	F	7	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111791	1	6	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111791	2	5.2	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1111791	3	2	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112265	2	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112750	1	3.5	3.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112750	2	5.5	3.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112750	3	0.5	3.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112760	1	2	2.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112760	2	4	2.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112760	3	2	2.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112299	1	6	7.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112299	2	9	7.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112299	3	7.5	7.5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112357	F	6.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112357	1	6.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112357	2	5.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112357	3	5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112172	1	3.5	2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112172	2	2.5	2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112172	3	0	2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112199	1	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112199	3	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112471	1	0.5	0.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112339	1	2	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112339	2	1	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112339	3	0	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112489	1	3.5	2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112489	2	2.5	2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112489	3	0	2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112696	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112105	1	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112105	2	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112105	3	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112413	2	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112413	3	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112533	1	5	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112533	2	2	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112533	3	0.5	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112250	3	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112503	1	7.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112503	2	6.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112503	3	7	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112492	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	111254	2	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112566	1	7	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112566	2	8.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112566	3	5.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	111286	F	6	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	111286	1	4	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	111286	2	5.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	111286	3	3.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112524	1	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112524	3	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	111291	1	2.5	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	111291	2	1.5	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	111291	3	0	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112626	2	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112708	1	2.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112708	2	0.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112708	3	0	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	111275	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112581	F	7	6.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112581	1	6	6.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112581	2	6.5	6.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112581	3	5.5	6.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112200	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112200	3	0	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112136	1	2	0.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	111241	F	6.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	111241	1	6.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	111241	2	2	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	111241	3	3.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112530	F	6	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112530	1	5.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112530	2	6	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112530	3	1.5	5	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112466	1	2.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112466	2	0.5	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112466	3	0	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112558	1	2	0.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112558	3	0	0.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112307	1	5.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112307	2	8.5	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112307	3	7	7	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112608	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112608	3	0	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112214	F	6.5	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112214	1	3	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112214	2	5.5	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112214	3	5.5	5.4	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112365	1	2.5	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112365	2	2	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112365	3	0.5	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112201	1	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112201	2	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112201	3	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112239	F	6.5	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112239	1	5.5	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112239	2	5.5	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112239	3	5	5.8	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112408	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112408	3	0	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112411	1	2		F
2011	2	1109103	Cálculo Diferencial e Integral I	111270	1	4	2.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	111270	2	4	2.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112170	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112565	F	6.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112565	1	6	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112565	2	5.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112565	3	5.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	111236	1	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112403	1	2.5	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112403	3	2.5	1.7	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112293	1	5		F
2011	2	1109103	Cálculo Diferencial e Integral I	111279	2	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	111279	3	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112662	F	8	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112662	1	4	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112662	2	5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112662	3	5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112780	1	4.5	1.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112780	3	0	1.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112544	F	9	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112544	1	1.5	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112544	2	7.9	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112544	3	2.6	6	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112252	1	2.5	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112252	2	1.5	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112252	3	0	1.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112418	1	3	1	R
2011	2	1109103	Cálculo Diferencial e Integral I	111239	2	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112207	2	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112207	3	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	111269	1	5	3	R
2011	2	1109103	Cálculo Diferencial e Integral I	111269	2	4	3	R
2011	2	1109103	Cálculo Diferencial e Integral I	111269	3	0	3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112121	1	6	3.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112121	2	4.5	3.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112121	3	5.5	3.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112525	1	1.5	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112525	2	0	0.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112328	1	1.5		F
2011	2	1109103	Cálculo Diferencial e Integral I	111271	1	1.5		F
2011	2	1109103	Cálculo Diferencial e Integral I	1112203	1	5	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112203	2	2	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112203	3	0.5	2.5	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112633	1	3		F
2011	2	1109103	Cálculo Diferencial e Integral I	1112673	1	3	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112673	3	0.5	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112751	1	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112449	1	2.5	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112449	2	0.5	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112449	3	0.5	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112358	F	7	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112358	1	3	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112358	2	5	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	1112358	3	4	5.2	A
2011	2	1109103	Cálculo Diferencial e Integral I	111268	1	3.5	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	111268	2	0	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	111268	3	0	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112719	1	2		F
2011	2	1109103	Cálculo Diferencial e Integral I	1112123	1	0		F
2011	2	1109103	Cálculo Diferencial e Integral I	1112755	1	2.3	1.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112755	2	2	1.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112755	3	0	1.4	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112163	1	0.8	0.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112163	3	0	0.3	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112165	1	1	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112165	2	2.5	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112165	3	0	1.2	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112574	2	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112721	1	2.7	2.1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112721	2	3.5	2.1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112721	3	0	2.1	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112246	1	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112246	2	0	0	R
2011	2	1109103	Cálculo Diferencial e Integral I	1112246	3	0	0	R
2012	1	1109103	Cálculo Diferencial e Integral I	1092369	F	3.5	4.3	R
2012	1	1109103	Cálculo Diferencial e Integral I	1092369	1	5	4.3	R
